,itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
1272,Organic Kiwi,Organic Avocado,462,0.073599929,10735,1.710162844,37688,6.003969936,0.043036796,0.012258544,0.007168056
2367,Extra Virgin Olive Oil,Limes,368,0.058625051,10691,1.703153327,30149,4.802952918,0.034421476,0.012206043,0.007166732
2970,Organic Blackberries,Honeycrisp Apple,262,0.041738488,13298,2.11846721,17262,2.74996097,0.019702211,0.015177847,0.007164542
2477,Extra Virgin Olive Oil,Large Lemon,399,0.063563575,10691,1.703153327,32705,5.210142134,0.037321111,0.012199969,0.007163166
4821,Organic Strawberries,Extra Virgin Olive Oil,695,0.110718507,57010,9.082103747,10691,1.703153327,0.012190844,0.065007951,0.007157808
241,Banana,Blackberry Cucumber Sparkling Water,278,0.044287403,101479,16.16633584,2403,0.382815213,0.002739483,0.115688722,0.00715615
1756,Organic Half & Half,Organic Yellow Onion,447,0.071210321,16164,2.575041659,24267,3.86590794,0.027654046,0.018420077,0.007153312
3385,Large Lemon,Organic Gala Apples,585,0.093194715,32705,5.210142134,15697,2.500645194,0.017887173,0.037268268,0.007153023
1065,Organic Baby Spinach,Hass Avocados,623,0.099248389,51590,8.218658697,10605,1.689452907,0.012075984,0.058745875,0.007147866
4962,Banana,Organic Unsweetened Almond Milk,1440,0.229402375,101479,16.16633584,12465,1.985764308,0.014190128,0.115523466,0.007145928
3429,Fresh Cauliflower,Seedless Red Grapes,314,0.050022462,15387,2.451259961,17932,2.856696797,0.020406837,0.017510596,0.007143508
533,Limes,Organic Strawberries,1956,0.311604893,30149,4.802952918,57010,9.082103747,0.064877774,0.03430977,0.007143474
3101,Half & Half,Organic Whole Milk,490,0.07806053,14678,2.338311152,29348,4.675347847,0.033383295,0.016696197,0.00714028
2164,Organic Fuji Apple,Organic Red Onion,315,0.05018177,19210,3.060291405,14431,2.298962273,0.01639771,0.021828009,0.007132657
2186,Organic Half & Half,Organic Red Onion,265,0.042216409,16164,2.575041659,14431,2.298962273,0.016394457,0.018363246,0.007131242
2430,Organic D'Anjou Pears,Large Lemon,394,0.062767039,10609,1.690090136,32705,5.210142134,0.037138279,0.012047088,0.007128074
498,Organic Whole Strawberries,Organic Strawberries,441,0.070254477,6814,1.085519294,57010,9.082103747,0.064719695,0.007735485,0.007126069
1999,Strawberries,Red Onion,325,0.051774842,30470,4.854090531,9397,1.497009804,0.010666229,0.034585506,0.007125023
3660,Original Hummus,Organic Large Extra Fancy Fuji Apple,282,0.044924632,15362,2.447277281,16173,2.576475424,0.018356985,0.017436468,0.007124844
4658,Organic Baby Carrots,Michigan Organic Kale,271,0.043172253,16514,2.630799181,14458,2.303263567,0.016410319,0.018743948,0.007124811
1282,Organic Whole String Cheese,Organic Avocado,551,0.08777827,12884,2.052514027,37688,6.003969936,0.042766222,0.014620038,0.007122991
5493,Organic Avocado,Organic Reduced Fat Milk,329,0.05241207,37688,6.003969936,7693,1.225550327,0.008729569,0.042766151,0.007122979
4971,Organic Avocado,Unsweetened Almondmilk,454,0.072325471,37688,6.003969936,10616,1.691205286,0.012046275,0.042765637,0.007122893
4807,Bag of Organic Bananas,Red Vine Tomato,1058,0.168547023,80947,12.89544031,11519,1.835059692,0.013070281,0.091848251,0.007122537
975,Unsweetened Almondmilk,Bag of Organic Bananas,975,0.155324525,10616,1.691205286,80947,12.89544031,0.091842502,0.012044918,0.007122091
2066,Organic Blueberries,Asparagus,346,0.055120293,21385,3.406784575,14265,2.272517277,0.016179565,0.02425517,0.007119666
1172,Bag of Organic Bananas,Total 2% Lowfat Greek Strained Yogurt With Blueberry,409,0.065156647,80947,12.89544031,4457,0.710032212,0.005052689,0.091765762,0.00711614
534,Red Raspberries,Organic Strawberries,364,0.057987823,5633,0.897377485,57010,9.082103747,0.064619208,0.006384845,0.007115004
6009,Banana,Organic Egg Whites,487,0.077582609,101479,16.16633584,4236,0.67482532,0.004799022,0.11496695,0.007111503
2363,Granny Smith Apples,Limes,265,0.042216409,7760,1.236223909,30149,4.802952918,0.034149485,0.008789678,0.007110102
3685,Apple Honeycrisp Organic,Organic Large Extra Fancy Fuji Apple,336,0.053527221,18350,2.923287209,16173,2.576475424,0.018310627,0.020775366,0.007106851
822,Shredded Parmesan,Organic Hass Avocado,410,0.065315954,7902,1.258845533,45829,7.30088989,0.051885599,0.0089463,0.00710675
694,European Cucumber,Organic Strawberries,259,0.041260566,4013,0.639299813,57010,9.082103747,0.064540244,0.004543063,0.00710631
2023,Strawberries,Asparagus,492,0.078379145,30470,4.854090531,14265,2.272517277,0.01614703,0.034490011,0.00710535
857,Clementines,Bag of Organic Bananas,585,0.093194715,6386,1.01733581,80947,12.89544031,0.09160664,0.007226951,0.007103801
628,Organic Baby Kale,Organic Strawberries,259,0.041260566,4015,0.639618427,57010,9.082103747,0.064508095,0.004543063,0.00710277
1196,Strawberries,Organic Fuji Apple,662,0.10546137,30470,4.854090531,19210,3.060291405,0.021726288,0.034461218,0.007099418
425,Green Beans,Organic Baby Spinach,360,0.057350594,6172,0.983244068,51590,8.218658697,0.058327933,0.006978097,0.007097014
2352,Seedless Red Grapes,Limes,611,0.097336702,17932,2.856696797,30149,4.802952918,0.034073165,0.020266012,0.007094212
5328,Banana,Organic Sour Cream,645,0.102753147,101479,16.16633584,5626,0.896262334,0.006355995,0.114646285,0.007091668
2291,Organic Reduced Fat 2% Milk,Limes,345,0.054960986,10131,1.613941292,30149,4.802952918,0.034053894,0.011443166,0.007090199
1648,Seedless Red Grapes,Organic Zucchini,455,0.072484778,17932,2.856696797,22466,3.578995664,0.025373634,0.020252826,0.007089596
2646,Organic Baby Spinach,Organic Raspberries,1699,0.270662941,51590,8.218658697,29163,4.645876014,0.032932739,0.058258753,0.007088596
1964,Organic Whole Milk,Red Peppers,394,0.062767039,29348,4.675347847,11889,1.894003358,0.013425106,0.033139877,0.007088216
6447,Banana,Toasted Coconut Almondmilk Blend,311,0.049544541,101479,16.16633584,2715,0.432519061,0.003064673,0.114548803,0.007085638
3678,Organic Avocado,Organic Large Extra Fancy Fuji Apple,688,0.109603357,37688,6.003969936,16173,2.576475424,0.018255148,0.042540036,0.007085318
3206,Organic Blueberries,Organic Peeled Whole Baby Carrots,286,0.045561861,21385,3.406784575,11849,1.88763107,0.01337386,0.024137058,0.007084997
4945,Organic Zucchini,Organic Unsweetened Almond Milk,316,0.050341077,22466,3.578995664,12465,1.985764308,0.014065699,0.025350983,0.007083267
1027,Plain Greek Yogurt,Bag of Organic Bananas,272,0.04333156,2978,0.474416856,80947,12.89544031,0.091336467,0.003360223,0.00708285
5431,Limes,Organic Grade A Free Range Large Brown Eggs,291,0.046358397,30149,4.802952918,8555,1.362873137,0.009652061,0.034015196,0.007082142
2832,Organic Lemon,Half & Half,312,0.049703848,18849,3.002781504,14678,2.338311152,0.016552602,0.021256302,0.007078871
1081,Organic Fuji Apple,Raspberries,268,0.042694331,19210,3.060291405,12376,1.971585967,0.013951067,0.021654816,0.007076063
6026,Organic Strawberries,Unsalted Pure Irish Butter,276,0.043968789,57010,9.082103747,4297,0.684543059,0.004841256,0.064230859,0.007072245
2205,Organic Small Bunch Celery,Cucumber Kirby,343,0.054642371,14546,2.317282601,20935,3.335096333,0.023580366,0.016384046,0.00707037
1376,Banana,Coke Classic,255,0.040623337,101479,16.16633584,2231,0.355414374,0.002512835,0.114298521,0.007070156
2893,Organic Blueberries,Original Hummus,370,0.058943666,21385,3.406784575,15362,2.447277281,0.017301847,0.024085406,0.007069835
2641,Banana,Organic Raspberries,3333,0.530970914,101479,16.16633584,29163,4.645876014,0.032844234,0.114288653,0.007069546
2425,Organic Unsweetened Almond Milk,Large Lemon,459,0.073122007,12465,1.985764308,32705,5.210142134,0.036823105,0.014034551,0.007067582
6064,Organic Hass Avocado,Italian Sparkling Mineral Water,336,0.053527221,45829,7.30088989,6512,1.037408518,0.007331602,0.051597052,0.007067228
1310,Organic Grade A Free Range Large Brown Eggs,Organic Avocado,363,0.057828515,8555,1.362873137,37688,6.003969936,0.042431327,0.009631713,0.007067212
6375,Bag of Organic Bananas,Tomato Sauce,259,0.041260566,80947,12.89544031,2842,0.452751076,0.003199624,0.091133005,0.007067072
3107,Grated Parmesan,Organic Whole Milk,320,0.050978306,9685,1.542890279,29348,4.675347847,0.033040785,0.010903639,0.007067022
5039,Bag of Organic Bananas,Bartlett Pears,706,0.112470887,80947,12.89544031,7747,1.234152916,0.008721756,0.091132051,0.007066998
2095,Organic Lemon,Yellow Onions,336,0.053527221,18849,3.002781504,15834,2.522470281,0.017825879,0.021220159,0.007066834
5126,Strawberries,Roma Tomato,292,0.046517704,30470,4.854090531,8520,1.357297385,0.009583197,0.0342723,0.007060499
3827,Organic Raspberries,Blueberries,398,0.063404268,29163,4.645876014,12136,1.933352238,0.01364743,0.03279499,0.007058946
1028,Original Pure Creamy Almond Milk,Bag of Organic Bananas,280,0.044606017,3076,0.490028962,80947,12.89544031,0.091027308,0.003459053,0.007058876
3841,Banana,Organic Yellow Squash,274,0.043650174,101479,16.16633584,2402,0.382655906,0.002700066,0.114071607,0.00705612
4856,Organic Hass Avocado,Bunched Cilantro,503,0.080131524,45829,7.30088989,9765,1.555634855,0.010975583,0.051510497,0.007055372
3687,Organic Baby Arugula,Organic Large Extra Fancy Fuji Apple,283,0.045083939,15579,2.481846944,16173,2.576475424,0.018165479,0.0174983,0.007050515
2630,Organic Grape Tomatoes,Organic Raspberries,598,0.095265708,18257,2.908471639,29163,4.645876014,0.03275456,0.020505435,0.007050244
3780,Honeycrisp Apple,Organic Cilantro,288,0.045880475,17262,2.74996097,14861,2.367464371,0.016684046,0.019379584,0.007047222
2945,Half & Half,Organic Baby Carrots,272,0.04333156,14678,2.338311152,16514,2.630799181,0.018531135,0.016470873,0.007043919
716,Organic Baby Spinach,Organic Raw Kombucha Gingerade,259,0.041260566,51590,8.218658697,4474,0.712740434,0.005020353,0.057890031,0.007043732
2381,Organic Red Bell Pepper,Large Lemon,458,0.0729627,12480,1.988153916,32705,5.210142134,0.036698718,0.014003975,0.007043708
3211,Organic Strawberries,Organic Reduced Fat 2% Milk,648,0.103231069,57010,9.082103747,10131,1.613941292,0.011366427,0.063962097,0.007042652
1240,Sparkling Water Grapefruit,Organic Avocado,692,0.110240586,16368,2.607540329,37688,6.003969936,0.042277615,0.018361282,0.00704161
5893,Banana,Potato Yukon Gold Organic,321,0.051137613,101479,16.16633584,2820,0.449246318,0.003163216,0.113829787,0.007041162
2642,Half & Half,Organic Raspberries,480,0.076467458,14678,2.338311152,29163,4.645876014,0.032702003,0.016459212,0.007038931
6449,Banana,Organic Cripps Pink Apples,316,0.050341077,101479,16.16633584,2777,0.442396108,0.003113945,0.113791862,0.007038816
6451,Banana,Organic Dark Chocolate Peanut Butter Cups,276,0.043968789,101479,16.16633584,2426,0.386479279,0.002719775,0.113767519,0.00703731
1386,Banana,Organic Orange Bell Pepper,257,0.040941952,101479,16.16633584,2259,0.359874976,0.002532544,0.113767154,0.007037288
6030,Organic Strawberries,100% Raw Coconut Water,506,0.080609446,57010,9.082103747,7920,1.261713062,0.008875636,0.063888889,0.007034591
1878,Large Lemon,Sparkling Lemon Water,263,0.041897795,32705,5.210142134,7178,1.143507116,0.008041584,0.036639733,0.007032386
3502,Organic Fuji Apple,Organic Small Bunch Celery,313,0.049863155,19210,3.060291405,14546,2.317282601,0.016293597,0.021517943,0.007031338
935,Organic Navel Orange,Bag of Organic Bananas,833,0.132702902,9190,1.464033212,80947,12.89544031,0.090642002,0.010290684,0.007028996
977,Organic Fat Free Milk,Bag of Organic Bananas,520,0.082839747,5740,0.914423356,80947,12.89544031,0.090592334,0.006423956,0.007025145
486,Icelandic Style Skyr Blueberry Non-fat Yogurt,Organic Strawberries,266,0.042375716,4170,0.664311044,57010,9.082103747,0.063788969,0.004665848,0.00702359
678,Organic Spring Mix Salad,Organic Strawberries,295,0.046995625,4626,0.73695513,57010,9.082103747,0.063769996,0.005174531,0.0070215
380,Organic Navel Orange,Organic Baby Spinach,530,0.084432819,9190,1.464033212,51590,8.218658697,0.057671382,0.010273309,0.007017128
3114,Shredded Parmesan,Organic Whole Milk,259,0.041260566,7902,1.258845533,29348,4.675347847,0.032776512,0.008825133,0.007010497
2228,Organic Gala Apples,Cucumber Kirby,367,0.058465744,15697,2.500645194,20935,3.335096333,0.023380264,0.017530451,0.007010371
527,Organic Yellow Onion,Organic Strawberries,1545,0.246129631,24267,3.86590794,57010,9.082103747,0.063666708,0.027100509,0.007010128
1005,Organic Red Delicious Apple,Bag of Organic Bananas,273,0.043490867,3022,0.481426373,80947,12.89544031,0.090337525,0.003372577,0.007005385
2964,Organic Garlic,Honeycrisp Apple,456,0.072644085,23678,3.772075996,17262,2.74996097,0.019258383,0.026416406,0.007003148
5073,Limes,Granny Smith Apples,261,0.04157918,30149,4.802952918,7760,1.236223909,0.008657004,0.033634021,0.00700278
695,Baby Spinach,Organic Strawberries,311,0.049544541,4890,0.779012232,57010,9.082103747,0.063599182,0.005455183,0.007002693
2695,Fresh Cauliflower,Organic Blueberries,367,0.058465744,15387,2.451259961,21385,3.406784575,0.023851303,0.017161562,0.007001119
471,Total 0% Nonfat Greek Yogurt,Organic Baby Spinach,327,0.052093456,5684,0.905502152,51590,8.218658697,0.057529909,0.006338438,0.006999915
2734,Spring Water,Organic Blueberries,275,0.043809481,11533,1.837289993,21385,3.406784575,0.02384462,0.012859481,0.006999157
1352,Organic Avocado,Total 2% with Strawberry Lowfat Greek Strained Yogurt,267,0.042535024,37688,6.003969936,6362,1.013512437,0.007084483,0.041967935,0.006990031
4499,Organic Blueberries,Organic Tomato Cluster,329,0.05241207,21385,3.406784575,13817,2.201147649,0.015384615,0.023811247,0.006989361
5162,Organic Strawberries,Organic Thyme,265,0.042216409,57010,9.082103747,4176,0.665266887,0.004648307,0.063457854,0.006987132
1337,Russet Potato,Organic Avocado,266,0.042375716,6343,1.0104856,37688,6.003969936,0.041935992,0.007057949,0.006984711
579,Half & Half,Organic Strawberries,931,0.148315008,14678,2.338311152,57010,9.082103747,0.06342826,0.016330468,0.006983873
3369,Organic Red Onion,Organic Gala Apples,252,0.040145416,14431,2.298962273,15697,2.500645194,0.017462407,0.016054023,0.006983161
3824,Limes,Blueberries,407,0.064838032,30149,4.802952918,12136,1.933352238,0.013499619,0.033536585,0.006982493
2668,Spring Water,Organic Raspberries,374,0.059580895,11533,1.837289993,29163,4.645876014,0.032428683,0.012824469,0.006980101
1241,Organic Black Beans,Organic Avocado,345,0.054960986,8233,1.311576217,37688,6.003969936,0.041904531,0.009154107,0.00697947
2751,Organic Whole Milk,Organic Lemon,615,0.097973931,29348,4.675347847,18849,3.002781504,0.020955431,0.032627726,0.006978673
1341,Sharp Cheddar Cheese,Organic Avocado,271,0.043172253,6468,1.030399001,37688,6.003969936,0.041898578,0.007190618,0.006978479
2182,Organic Blueberries,Organic Red Onion,343,0.054642371,21385,3.406784575,14431,2.298962273,0.01603928,0.023768277,0.006976748
485,Romaine Hearts,Organic Baby Spinach,320,0.050978306,5582,0.889252817,51590,8.218658697,0.057327123,0.006202752,0.006975241
653,Pure Irish Butter,Organic Strawberries,453,0.072166164,7151,1.139205822,57010,9.082103747,0.063347784,0.007945974,0.006975012
3408,Sparkling Water Grapefruit,Seedless Red Grapes,326,0.051934149,16368,2.607540329,17932,2.856696797,0.019916911,0.01817979,0.006972007
2483,Organic Half & Half,Large Lemon,587,0.093513329,16164,2.575041659,32705,5.210142134,0.036315268,0.017948326,0.006970111
543,Fresh Cauliflower,Organic Strawberries,974,0.155165218,15387,2.451259961,57010,9.082103747,0.063300188,0.017084722,0.006969772
2322,Organic Fuji Apple,Limes,643,0.102434533,19210,3.060291405,30149,4.802952918,0.03347215,0.021327407,0.006969077
5104,Organic Strawberries,100% Whole Wheat Bread,832,0.132543594,57010,9.082103747,13156,2.095845587,0.014593931,0.063241107,0.006963266
172,Unsweetened Original Almond Breeze Almond Milk,Banana,847,0.134933202,7527,1.199105331,101479,16.16633584,0.112528232,0.008346554,0.006960652
1286,Organic Gala Apples,Organic Avocado,656,0.104505526,15697,2.500645194,37688,6.003969936,0.041791425,0.017406071,0.006960632
2101,Apple Honeycrisp Organic,Yellow Onions,322,0.05129692,18350,2.923287209,15834,2.522470281,0.017547684,0.020335986,0.006956547
1663,Lime Sparkling Water,Organic Yellow Onion,269,0.042853638,10007,1.594187199,24267,3.86590794,0.026881183,0.011085013,0.006953395
2255,100% Whole Wheat Bread,Cucumber Kirby,305,0.048588697,13156,2.095845587,20935,3.335096333,0.023183338,0.014568904,0.006951325
4966,Organic Zucchini,Unsweetened Almondmilk,264,0.042057102,22466,3.578995664,10616,1.691205286,0.011751091,0.024868124,0.006948353
1260,Organic Red Onion,Organic Avocado,602,0.095902937,14431,2.298962273,37688,6.003969936,0.041715751,0.015973254,0.006948028
2346,Organic Baby Carrots,Limes,551,0.08777827,16514,2.630799181,30149,4.802952918,0.033365629,0.018275896,0.006946899
2389,Original Hummus,Large Lemon,556,0.088574806,15362,2.447277281,32705,5.210142134,0.036193204,0.017000459,0.006946683
5040,Organic Baby Spinach,Bartlett Pears,442,0.070413785,51590,8.218658697,7747,1.234152916,0.008567552,0.057054344,0.00694205
2422,Organic Whole String Cheese,Large Lemon,466,0.074237157,12884,2.052514027,32705,5.210142134,0.036168892,0.014248586,0.006942016
805,Watermelon Chunks,Organic Hass Avocado,269,0.042853638,5308,0.845602643,45829,7.30088989,0.050678222,0.005869646,0.006941376
5794,Banana,Organic Whole Cashews,314,0.050022462,101479,16.16633584,2799,0.445900866,0.003094236,0.112182922,0.006939292
6453,Banana,Original Pure Creamy Almond Milk,345,0.054960986,101479,16.16633584,3076,0.490028962,0.003399718,0.112158648,0.00693779
2597,Organic Cilantro,Organic Raspberries,479,0.076308151,14861,2.367464371,29163,4.645876014,0.032232017,0.016424922,0.006937769
4768,Organic Strawberries,Broccoli Crown,568,0.090486492,57010,9.082103747,9016,1.436313759,0.009963164,0.062999113,0.006936621
